# Time, Xc, Yc
2.020986583686782978e+03 1.565941421731625951e+02 1.089143352337506030e+03
2.021007015447183221e+03 1.565955173762116885e+02 1.089132182751244954e+03
2.021027447007589217e+03 1.566015034478097334e+02 1.089139451818055704e+03
2.021047878667995974e+03 1.565925457131929193e+02 1.089154584575534727e+03
2.021068310428279801e+03 1.566011889737381466e+02 1.089134105618922149e+03
2.021088741988569382e+03 1.565931096312488648e+02 1.089141774936854745e+03
2.021109173648743308e+03 1.565940702759507985e+02 1.089145099801331071e+03
2.021129605408910720e+03 1.565905403208184907e+02 1.089138580598531917e+03
2.021150036968967470e+03 1.565922111129423797e+02 1.089141859795285427e+03
2.021170468729018467e+03 1.565911776189933562e+02 1.089142608493985563e+03
2.021190900389075978e+03 1.565907068238246325e+02 1.089147163143654325e+03
2.021211331949016312e+03 1.565949728452802958e+02 1.089142525317540731e+03
2.021231763708950893e+03 1.565845398124721157e+02 1.089141739608080798e+03
2.021252195368775574e+03 1.565906666666263902e+02 1.089141239024011838e+03
2.021272626928715908e+03 1.566065199189009149e+02 1.089145349269995677e+03
2.021293058688417659e+03 1.566004915823910721e+02 1.089142000480246907e+03
2.021313490248125163e+03 1.566002476677862489e+02 1.089146169035153434e+03
2.021333921907833428e+03 1.566072091781026643e+02 1.089144818608851892e+03
2.021354353667535179e+03 1.565950566700109334e+02 1.089142026916189934e+03
2.021374785327127029e+03 1.566000362976387805e+02 1.089145956922943697e+03
2.021395216986602463e+03 1.566083685788627520e+02 1.089146418665057354e+03
2.021415648646187037e+03 1.566032251909325055e+02 1.089133539980294472e+03
2.021436080305546056e+03 1.566080318743734665e+02 1.089149383099533452e+03
2.021456511965021491e+03 1.566114498579364351e+02 1.089141782399254680e+03
2.021476943624373234e+03 1.566037997850189640e+02 1.089145632174533603e+03
2.021497375283732254e+03 1.566141063329214944e+02 1.089143249920049357e+03
2.021517807042975619e+03 1.566131851823630541e+02 1.089143167639320154e+03
2.021538238602210185e+03 1.566212830605006445e+02 1.089145376315197154e+03
2.021558670261452789e+03 1.566307512178460115e+02 1.089147331548797411e+03
2.021579102020579739e+03 1.566235394324662877e+02 1.089142238575415149e+03
2.021599533579697891e+03 1.566283229402561687e+02 1.089146028046855690e+03
2.021619965338708425e+03 1.566346043744575809e+02 1.089146750376579121e+03
2.021640396997718199e+03 1.566377494986243448e+02 1.089144355281147455e+03
2.021660828556719935e+03 1.566520547721366938e+02 1.089145560259935110e+03
2.021681260315614054e+03 1.566480070281848498e+02 1.089146977982479484e+03
2.021722123533392732e+03 1.566305146659220782e+02 1.089144124721818116e+03
2.021742555292170437e+03 1.566279324291289754e+02 1.089148829183529415e+03
2.021762986950947379e+03 1.566470026921774945e+02 1.089153665752535062e+03
2.021783418509599869e+03 1.566457609998458622e+02 1.089151571276196137e+03
2.021803850268377573e+03 1.566352118506652005e+02 1.089149467032231087e+03
2.021824281926921685e+03 1.566304032327653886e+02 1.089139902542742675e+03
2.021844713585574937e+03 1.566313182177535737e+02 1.089133843124411669e+03
2.021865145244119049e+03 1.566314207250049435e+02 1.089136791476269309e+03
2.021885576902663161e+03 1.566536305959080835e+02 1.089150250762676933e+03
2.021906008561083581e+03 1.566536623067228504e+02 1.089151261302361036e+03
2.021926440219511278e+03 1.566573379650377547e+02 1.089145847834508231e+03
2.021946871877938975e+03 1.566694777994411254e+02 1.089165548109414658e+03
2.021967303536242980e+03 1.566441663568884053e+02 1.089138927788665114e+03
2.021987735194670677e+03 1.566690923351945059e+02 1.089135035522760063e+03
2.022008166852865543e+03 1.566734850855055186e+02 1.089145787072526218e+03
2.022028598611053894e+03 1.566754559911062188e+02 1.089145004840680258e+03
2.022049030169364414e+03 1.566817127100586617e+02 1.089149198808465599e+03
2.022069461827442865e+03 1.566741547827438978e+02 1.089144422378536319e+03
2.022089893585631216e+03 1.566724016512900164e+02 1.089138481915892498e+03
2.022110325143708906e+03 1.566985054999933595e+02 1.089146855480466229e+03
2.022130756901664427e+03 1.567005281472846150e+02 1.089144333573837230e+03
2.022151188559742877e+03 1.567000580101567664e+02 1.089158823189536633e+03
2.022171620117704151e+03 1.567060007818901965e+02 1.089140227266148941e+03
2.022192051875666948e+03 1.567008417842771166e+02 1.089142097931150147e+03
2.022212483533505292e+03 1.567202671745016858e+02 1.089147014959295802e+03
2.022232915091350151e+03 1.567253536316123643e+02 1.089152302868379365e+03
2.022253346849189256e+03 1.567372997740446579e+02 1.089152561513313685e+03
2.022273778507034876e+03 1.567397876233553404e+02 1.089153296712268912e+03
2.022294210064763320e+03 1.567270067911016724e+02 1.089138282575814856e+03
2.022314641822493286e+03 1.567364171267865913e+02 1.089139026089621439e+03
2.022335073480098799e+03 1.567543382641866572e+02 1.089147269038783634e+03
2.022355505237712350e+03 1.567640323549125867e+02 1.089151401713576433e+03
2.022375936795317102e+03 1.567679885877286381e+02 1.089153560925517240e+03
2.022396368452929892e+03 1.567682923089054441e+02 1.089143337380117600e+03
2.022416800210427027e+03 1.567747044327177548e+02 1.089151897990007228e+03
2.022437231767922640e+03 1.566061064596374308e+02 1.089150012233204052e+03
2.022457663425411738e+03 1.565692981914173743e+02 1.089147730452765245e+03
2.022478095182792458e+03 1.565679312025831678e+02 1.089136809735969337e+03
2.022498526840165141e+03 1.565769415390678603e+02 1.089143581870715479e+03
2.022518958397544338e+03 1.565801040438611835e+02 1.089150313873984487e+03
2.022539390154925059e+03 1.565997157084931359e+02 1.089153989452476026e+03
2.022559821812181326e+03 1.566152040366268352e+02 1.089151266748066519e+03
2.022580253369444108e+03 1.566121775427662612e+02 1.089145291858299515e+03
2.022600685126708413e+03 1.566088660623727264e+02 1.089135266850857988e+03
2.022621116783848265e+03 1.566274837103812274e+02 1.089147760732715369e+03
2.022641548440995393e+03 1.566435806259034962e+02 1.089146851739005115e+03
2.022661980098142521e+03 1.566550342219952938e+02 1.089147452416790884e+03
2.022682411655288888e+03 1.566552762339977960e+02 1.089144755168204938e+03
2.022702843412313086e+03 1.566596085465376973e+02 1.089150577330972737e+03
2.022723275069343799e+03 1.566744908035150274e+02 1.089146760901322295e+03
2.022743706626366475e+03 1.566813093826501984e+02 1.089143535371020562e+03
2.022764138383281534e+03 1.566952661471808312e+02 1.089150516674616028e+03
2.022784570040195831e+03 1.567033607131706390e+02 1.089148391243812739e+03
2.022805001597109367e+03 1.567103324137709421e+02 1.089152779460227293e+03
2.022825433354017150e+03 1.567089527186827524e+02 1.089146802588536957e+03
2.022845865010815032e+03 1.567228181713542199e+02 1.089146148575472353e+03
2.022866296767606400e+03 1.567336753317761691e+02 1.089148096827866539e+03
2.022886728324403521e+03 1.567404637433729135e+02 1.089148094723964505e+03
2.022907159981201403e+03 1.567436590104416041e+02 1.089164421909502153e+03
2.022927591737876355e+03 1.567612579467781870e+02 1.089148607005524354e+03
2.022948023294557061e+03 1.567712103802384433e+02 1.089145201587999054e+03
2.022968454951238527e+03 1.567753680512295205e+02 1.089148074310967786e+03
2.022988886707913480e+03 1.567779004271936856e+02 1.089148214030809413e+03
2.023009318364478531e+03 1.567917128882017437e+02 1.089161933943752501e+03
2.023029749921042821e+03 1.568137259949175757e+02 1.089147501232358309e+03
2.023050181677601358e+03 1.568122727751888306e+02 1.089148254060592535e+03
2.023070613334049995e+03 1.568179759175477272e+02 1.089152692344266598e+03
2.023091044990615046e+03 1.568302799864487724e+02 1.089142445581549509e+03
2.023111476647056406e+03 1.568402743979478089e+02 1.089153558900245798e+03
2.023131908303505043e+03 1.568559544038889157e+02 1.089156478923814348e+03
2.023152340059838025e+03 1.568674346277128961e+02 1.089151868059891058e+03
2.023172771616278624e+03 1.567257320155084130e+02 1.089150840187315680e+03
2.023193203272610845e+03 1.567121936829233277e+02 1.089149715004481322e+03
2.023213635028936551e+03 1.567300376200892060e+02 1.089148212842688508e+03
2.023234066585268010e+03 1.567512830936657622e+02 1.089152420486337860e+03
2.023254498241483816e+03 1.567497103066745865e+02 1.089149147273777089e+03
2.023274929997700383e+03 1.567633951270425712e+02 1.089148299391455794e+03
2.023295361553908151e+03 1.567783118678165977e+02 1.089143181612917715e+03
2.023315793210123957e+03 1.567910303785685073e+02 1.089160632546886745e+03
2.023336224966216832e+03 1.568061228279209445e+02 1.089147640753436463e+03
2.023356656522431877e+03 1.568162529236647629e+02 1.089149872048873249e+03
2.023377088278532028e+03 1.568276947688528367e+02 1.089153633176005087e+03
2.023397519834630657e+03 1.568530802194768796e+02 1.089154282250611232e+03
2.023417951490722771e+03 1.567765389997345551e+02 1.089150095768773099e+03
2.023438383246706508e+03 1.567758808672650730e+02 1.089151012046311962e+03
2.023458814802688721e+03 1.567966354108013149e+02 1.089154091050491161e+03
2.023479246458664420e+03 1.568129830970306102e+02 1.089147957410911204e+03
2.023499678214648156e+03 1.568279410727553795e+02 1.089154357328242440e+03
2.023520109870863962e+03 1.568364215975249181e+02 1.089152407374406266e+03
2.023540541426780692e+03 1.568471228830175619e+02 1.089152544276326580e+03
2.023560973182648013e+03 1.568729953005335176e+02 1.089155265106064235e+03
2.023581404838565504e+03 1.568757701397011601e+02 1.089153802214789494e+03
2.023601836494373856e+03 1.569023219097182391e+02 1.089153364221551783e+03
2.023622268150182208e+03 1.569090862247028895e+02 1.089153315014870486e+03
2.023642699805990560e+03 1.569311611924289593e+02 1.089155269578236584e+03
2.023683563117541780e+03 1.566421924533876222e+02 1.089149680897583039e+03
2.023703994773284649e+03 1.566189473284399867e+02 1.089154280478361898e+03
2.023724426528977347e+03 1.566422038479748267e+02 1.089154204192074076e+03
2.023744858084668522e+03 1.566559385309446668e+02 1.089167527060026259e+03
2.023765289740353182e+03 1.566563157362162997e+02 1.089156076237644584e+03
2.023785721495987673e+03 1.566610847905549804e+02 1.089154316177138071e+03
2.023806153051620640e+03 1.566756056477742050e+02 1.089149932987825878e+03
2.023826584807189647e+03 1.566749133936346254e+02 1.089138562724501526e+03
2.023847016462765168e+03 1.566788614345150563e+02 1.089141993487853142e+03
2.023867448018339928e+03 1.567059626225879754e+02 1.089159295181645803e+03
2.023887879773850727e+03 1.567189461826532124e+02 1.089149405587093952e+03
2.023908311429426249e+03 1.567310646857079064e+02 1.089149251350910163e+03
2.023928742984884593e+03 1.567482240631989896e+02 1.089166126902536917e+03
2.023949174740395392e+03 1.567435499482868124e+02 1.089144629869507753e+03
2.023969606395854498e+03 1.567577020838798774e+02 1.089155972708463878e+03
2.023990038051313604e+03 1.567701477527648137e+02 1.089152046086308701e+03
2.024010469706707227e+03 1.567719083757467899e+02 1.089167546730096092e+03
2.024030901362108125e+03 1.567982935110819085e+02 1.089154057193651624e+03
2.024051333017509023e+03 1.568007314083537551e+02 1.089141624054629574e+03
2.024071764672902646e+03 1.568053834073909343e+02 1.089144003950473916e+03
2.024092196328245336e+03 1.568227564737448461e+02 1.089155012324144082e+03
2.024112627983588027e+03 1.568366030439405279e+02 1.089155885045124705e+03
2.024133059638865234e+03 1.568497976877955864e+02 1.089153908175252809e+03
2.024153491294207925e+03 1.567505064178325540e+02 1.089152734033074466e+03
2.024173922949492407e+03 1.567360553863460098e+02 1.089149450394404994e+03
2.024194354604711407e+03 1.567576239376473950e+02 1.089146864330963581e+03
2.024214786259995890e+03 1.567615308154850311e+02 1.089157901857876141e+03
2.024235218015222927e+03 1.567841101240840089e+02 1.089157416043705553e+03
2.024255649570441165e+03 1.567986458451613885e+02 1.089160031692104212e+03
2.024276081325609994e+03 1.567928523989520500e+02 1.089149046690745536e+03
2.024296512980770785e+03 1.568053443397594151e+02 1.089141623930251626e+03
2.024316944535938092e+03 1.568298308775614203e+02 1.089150371316238306e+03
2.024337376291106921e+03 1.568431416280626536e+02 1.089150272386219740e+03
2.024357807946216781e+03 1.568592261675698296e+02 1.089150327665913892e+03
2.024378239501376811e+03 1.568680048861472187e+02 1.089158389437704500e+03
2.024398671256487432e+03 1.567549237297785396e+02 1.089141124185082390e+03
2.024419102911531809e+03 1.567590306250591539e+02 1.089163751278488462e+03
2.024439534466640907e+03 1.567782430977864294e+02 1.089152060030975008e+03
2.024459966221693321e+03 1.567804860846677002e+02 1.089155822225379552e+03
2.024480397876744973e+03 1.567831097056835858e+02 1.089149895623125985e+03
2.024500829631731904e+03 1.568143489544203817e+02 1.089140771238714933e+03
2.024521261186782795e+03 1.568254071566272785e+02 1.089151326475342557e+03
2.024541692841768963e+03 1.568399670422655845e+02 1.089157631966539157e+03
2.024562124596763169e+03 1.568556971169040821e+02 1.089168360981115029e+03
2.024582556151755853e+03 1.568543441503150859e+02 1.089147990220031716e+03
2.024602987806691090e+03 1.568820291511170808e+02 1.089152198796642779e+03
2.024623419561678020e+03 1.568933717153692555e+02 1.089146979329551641e+03
2.024643851116612495e+03 1.567425153789353658e+02 1.089153485033740026e+03
2.024664282771540456e+03 1.567348708082090809e+02 1.089151318583513557e+03
2.024684714526418247e+03 1.567424503019325925e+02 1.089150929166242577e+03
2.024705146181353484e+03 1.567530227008055022e+02 1.089148539631994936e+03
2.024725577836223238e+03 1.567866300052862982e+02 1.089157764147616035e+03
2.024746009491100267e+03 1.567810381988772974e+02 1.089150948721787017e+03
2.024766441045976535e+03 1.567956481830869109e+02 1.089155364282319169e+03
2.024786872800847050e+03 1.568175618794562070e+02 1.089156106786552755e+03
2.024807304455665872e+03 1.568334479937551293e+02 1.089157534519827550e+03
2.024827736010542139e+03 1.568361989562043846e+02 1.089148739849821595e+03
2.024848167765354447e+03 1.568414028796295554e+02 1.089147209589109707e+03
2.024868599420173268e+03 1.568660059708350047e+02 1.089159162993666996e+03
2.024889030974991329e+03 1.567252928128486360e+02 1.089150026771759485e+03
2.024909462729745428e+03 1.567179542788387039e+02 1.089150500419459377e+03
2.024929894384506042e+03 1.567330491217085182e+02 1.089152420225145534e+03
2.024950326139325625e+03 1.567513111248881899e+02 1.089158036697153193e+03
2.024970757694078202e+03 1.567631283449781563e+02 1.089151715709485870e+03
2.024991189348838816e+03 1.567773479390789078e+02 1.089145886219928116e+03
2.025011621103541984e+03 1.568035737096539037e+02 1.089157274253966079e+03
2.025032052658294560e+03 1.568262411615415317e+02 1.089156101305792845e+03
2.025052484313055174e+03 1.568352269964491654e+02 1.089163370850337287e+03
2.025072916067758342e+03 1.568541241078683299e+02 1.089144677108382666e+03
2.025093347622452711e+03 1.568731433831964921e+02 1.089150943965745682e+03
2.025113779277213325e+03 1.568960861720648552e+02 1.089157898900826240e+03
2.025134211031858285e+03 1.567632472916572510e+02 1.089152540084437987e+03
2.025154642686553416e+03 1.567601656157962111e+02 1.089155316796920943e+03
2.025175074341255822e+03 1.567744618869154465e+02 1.089161893771501582e+03
2.025195505995958229e+03 1.567802443537811712e+02 1.089148556337418313e+03
2.025215937650595151e+03 1.568033195940550399e+02 1.089156527158010931e+03
2.025236369305297558e+03 1.568217612428547909e+02 1.089161088191288854e+03
2.025256800959941756e+03 1.568327696338825774e+02 1.089147246165661272e+03
2.025277232614578679e+03 1.568577565095258706e+02 1.089156540175959208e+03
2.025297664369223639e+03 1.568746558213117623e+02 1.089160234938517533e+03
2.025318095923867077e+03 1.568924830855115999e+02 1.089152891512310362e+03
2.025338527578503999e+03 1.569067938268390776e+02 1.089151392884405595e+03
